28019.0,54070.0,15189.0,5,17,20
3005.0,21593.0,2212.0,2,12,13
1743.0,25208.0,18869.0,0,12,22
4767.0,67378.0,4538.0,4,20,13
32768.0,15832.0,1438.0,7,10,13
70508.0,76598.0,5098.0,9,21,15
7026.0,3964.0,7038.0,3,0,18
21154.0,50038.0,15686.0,6,17,20
58429.0,75882.0,3948.0,8,20,0
70167.0,74857.0,8158.0,9,20,17
46743.0,77335.0,20721.0,6,20,23
59804.0,17847.0,6054.0,8,0,16
1860.0,27182.0,4162.0,0,15,14
76886.0,34170.0,1182.0,9,11,0
45389.0,43886.0,2935.0,6,16,14
74168.0,49607.0,2805.0,9,14,14
46187.0,26939.0,1880.0,6,11,14
7115.0,20970.0,15644.0,3,11,21
6881.0,53675.0,20496.0,3,18,23
20898.0,55835.0,6522.0,6,16,15
20589.0,27733.0,6295.0,6,12,17
3014.0,68317.0,6202.0,2,20,14
1690.0,5265.0,18061.0,0,0,22
55857.0,16750.0,5677.0,8,9,16
45282.0,31251.0,17172.0,6,14,21
1796.0,26195.0,16142.0,0,15,19
58447.0,20144.0,15159.0,8,9,18
3113.0,21383.0,18980.0,2,14,22
54148.0,78938.0,18991.0,8,20,20
16452.0,24927.0,4735.0,4,12,15
6550.0,12679.0,7790.0,3,10,18
76106.0,31611.0,14188.0,9,11,20
71094.0,72753.0,6576.0,9,19,15
75297.0,55830.0,5745.0,9,14,15
1879.0,52878.0,5613.0,1,18,14
73334.0,48938.0,2524.0,9,13,12
6761.0,14641.0,15646.0,3,10,21
69130.0,79026.0,16578.0,9,20,19
6667.0,4540.0,9512.0,3,0,17
34108.0,19880.0,1018.0,7,13,0
33893.0,10740.0,5034.0,6,0,17
73253.0,24096.0,18162.0,9,0,22
15666.0,40408.0,15999.0,4,16,19
35393.0,70834.0,17468.0,7,19,20
34421.0,11107.0,5914.0,6,0,16
73637.0,24561.0,3879.0,9,12,15
64935.0,26916.0,10115.0,7,13,19
1932.0,33067.0,2201.0,0,16,0
2643.0,29296.0,3491.0,3,13,15
2501.0,17886.0,6382.0,3,11,17
2544.0,44193.0,5383.0,3,17,14
2462.0,31839.0,5200.0,3,13,16
1555.0,71306.0,20453.0,0,21,23
5399.0,61295.0,20426.0,4,16,23
20055.0,60097.0,3411.0,6,17,0
33864.0,65050.0,12614.0,7,18,19
35023.0,74787.0,7186.0,7,20,15
1756.0,60530.0,19019.0,0,16,21
66532.0,66815.0,15953.0,10,21,23
71292.0,75728.0,14759.0,8,21,19
1966.0,42799.0,16026.0,1,14,20
1862.0,71048.0,17100.0,0,20,20
54290.0,15726.0,2807.0,8,0,14
55065.0,15569.0,2875.0,7,9,15
16318.0,58842.0,15814.0,4,18,20
21125.0,57979.0,10705.0,6,16,17
6307.0,57809.0,10955.0,3,18,18
31634.0,46038.0,2543.0,7,14,0
5674.0,40747.0,2618.0,3,15,13
9218.0,37081.0,8753.0,5,13,18
66407.0,54040.0,6999.0,10,18,17
66040.0,64184.0,9895.0,9,20,19
3378.0,49790.0,3936.0,2,15,13
1731.0,69002.0,8565.0,0,20,17
9291.0,3231.0,1288.0,5,0,13
1738.0,65844.0,16030.0,0,19,20
55229.0,72398.0,4020.0,8,17,12
5590.0,6698.0,18782.0,3,0,23
5553.0,11331.0,19152.0,3,12,23
11228.0,73098.0,20889.0,5,20,24
56966.0,20884.0,18958.0,8,9,24
1713.0,1788.0,1288.0,0,9,13
2072.0,2151.0,1371.0,2,11,13
2357.0,16128.0,1477.0,3,14,12
2322.0,14459.0,7498.0,2,11,18
10437.0,49501.0,18514.0,5,17,21
10022.0,39453.0,3040.0,4,14,13
33011.0,55078.0,20719.0,7,17,24
15506.0,45551.0,20546.0,4,14,22
20645.0,73096.0,15834.0,6,20,19
2827.0,70599.0,19978.0,2,20,22
2115.0,66328.0,3883.0,1,17,0
78285.0,26930.0,807.0,10,10,13
6114.0,13966.0,7649.0,3,13,18
69959.0,54143.0,16252.0,10,18,24
1894.0,11515.0,14118.0,1,10,19
19589.0,13116.0,1008.0,6,11,12
2990.0,9468.0,5785.0,2,10,17
4004.0,70109.0,20998.0,4,21,24
4343.0,69250.0,8783.0,4,18,16
51489.0,15712.0,2868.0,8,9,14
72675.0,43942.0,7128.0,10,16,18
66987.0,18948.0,1094.0,7,9,13
68067.0,33991.0,4084.0,8,14,16
77125.0,38271.0,1438.0,10,15,0
29824.0,50917.0,9335.0,5,17,18
6182.0,9587.0,1706.0,3,10,13
1856.0,70953.0,16350.0,0,21,20
33222.0,43567.0,20093.0,7,13,23
6055.0,15288.0,19240.0,3,10,21
66239.0,63878.0,8764.0,10,21,17
6268.0,32212.0,2112.0,3,13,0
6126.0,7995.0,19492.0,3,9,24
50590.0,20825.0,19207.0,8,12,21
55361.0,35675.0,20219.0,8,14,24
2813.0,26529.0,13751.0,2,15,19
2072.0,3503.0,7854.0,1,9,17
51693.0,53691.0,3020.0,8,17,12
30065.0,41773.0,20394.0,5,13,24
55850.0,16612.0,5742.0,8,0,16
1883.0,71101.0,20640.0,1,21,23
8995.0,32916.0,2022.0,5,13,0
8812.0,33009.0,2154.0,4,13,12
19852.0,40796.0,20556.0,6,15,24
72764.0,33773.0,6577.0,9,11,16
58213.0,77530.0,19317.0,7,21,22
1973.0,68052.0,6219.0,1,19,14
78592.0,30618.0,16711.0,10,10,24
29782.0,74725.0,11135.0,5,21,17
73518.0,64732.0,10427.0,9,15,18
71043.0,79622.0,15757.0,8,19,20
30103.0,74786.0,21046.0,5,19,23
34387.0,47181.0,2861.0,7,14,12
1919.0,67990.0,10517.0,0,20,18
56623.0,17184.0,3856.0,8,9,15
5467.0,19254.0,4801.0,3,14,16
5580.0,68679.0,7353.0,4,21,16
5535.0,34408.0,11493.0,3,13,19
72718.0,25170.0,19437.0,9,9,24
73647.0,54229.0,20303.0,9,16,21
1952.0,33949.0,2525.0,1,16,12
5139.0,46254.0,12142.0,4,17,19
32253.0,69023.0,7251.0,7,19,15
15210.0,36140.0,4413.0,4,13,14
15117.0,48153.0,5549.0,4,17,16
70088.0,56411.0,20460.0,9,14,24
68590.0,63004.0,15067.0,8,17,19
1968.0,3041.0,5824.0,0,9,16
2565.0,25931.0,11170.0,3,15,19
2455.0,70828.0,21235.0,3,21,24
72727.0,62667.0,3130.0,9,15,0
1740.0,48369.0,4540.0,0,16,15
65712.0,78379.0,12525.0,9,21,19
1937.0,42837.0,12449.0,1,14,19
2582.0,5887.0,19167.0,3,0,23
5275.0,68947.0,4954.0,4,21,13
1661.0,783.0,559.0,0,0,12
1650.0,50540.0,20440.0,0,17,23
30819.0,55161.0,19839.0,7,15,21
52280.0,75473.0,16919.0,8,19,19
29925.0,64730.0,16301.0,5,16,18
35379.0,62997.0,5934.0,7,18,14
68932.0,79816.0,6275.0,9,21,15
6129.0,3048.0,377.0,3,9,0
69561.0,23710.0,16601.0,9,11,21
1989.0,18041.0,6753.0,1,14,16
10206.0,70224.0,9341.0,5,21,17
10236.0,38334.0,19223.0,5,13,22
2172.0,36555.0,18514.0,1,15,20
2420.0,45805.0,5126.0,3,17,14
69197.0,51904.0,2480.0,9,14,0
61531.0,17230.0,1793.0,7,0,15
5961.0,38009.0,11324.0,3,16,19
19710.0,39199.0,2274.0,6,16,0
33106.0,40675.0,14514.0,7,13,20
31665.0,42466.0,20397.0,6,15,23
1786.0,34822.0,3212.0,0,16,13
10135.0,40641.0,19574.0,5,14,22
3050.0,38352.0,16036.0,2,15,19
1647.0,57203.0,20466.0,0,18,23
54565.0,67665.0,20442.0,8,18,21
43276.0,20863.0,8375.0,6,10,17
15737.0,16476.0,18334.0,4,10,22
3081.0,14580.0,14869.0,2,13,19
5768.0,39900.0,19057.0,4,16,22
70257.0,49274.0,2377.0,9,14,12
14450.0,55217.0,3840.0,4,18,14
2072.0,56815.0,20569.0,1,18,23
4230.0,2444.0,369.0,4,9,0
53469.0,79605.0,20280.0,8,21,22
1885.0,31826.0,2056.0,1,13,0
1808.0,68311.0,10427.0,1,20,18
32334.0,72638.0,4196.0,7,21,12
13865.0,73257.0,20871.0,4,21,22
13073.0,69109.0,4912.0,4,18,13
54910.0,69528.0,15909.0,8,16,20
77546.0,35019.0,6409.0,10,11,16
1820.0,67565.0,7114.0,0,20,15
1859.0,39189.0,2764.0,1,14,12
4291.0,9436.0,1039.0,4,10,13
1596.0,44091.0,3331.0,0,17,14
1977.0,992.0,811.0,2,0,13
34042.0,14511.0,19497.0,7,10,24
33861.0,19199.0,8227.0,6,13,17
78685.0,29946.0,16666.0,10,10,23
67222.0,63181.0,14615.0,10,19,20
1979.0,8515.0,1788.0,1,10,13
5163.0,6603.0,19629.0,4,0,24
68904.0,19716.0,3766.0,9,9,15
74281.0,37125.0,5618.0,10,15,17
66263.0,60572.0,16009.0,7,17,20
1919.0,39611.0,13425.0,0,14,18
51924.0,35909.0,1907.0,8,12,12
1968.0,39660.0,20427.0,1,16,23
2075.0,69425.0,21477.0,2,19,23
32819.0,72164.0,8858.0,7,18,16
1788.0,12618.0,16825.0,0,10,21
9912.0,37061.0,2304.0,5,16,0
11201.0,9356.0,19687.0,5,9,24
2003.0,54997.0,12276.0,1,18,18
10048.0,69100.0,6044.0,5,21,14
2059.0,66815.0,3943.0,1,21,0
1689.0,70591.0,20560.0,0,21,22
2250.0,66631.0,3808.0,3,18,0
17909.0,52120.0,3086.0,6,15,12
20055.0,20550.0,6434.0,6,11,17
34130.0,27000.0,17422.0,7,11,21
26961.0,12055.0,16993.0,5,0,21
1760.0,10631.0,19834.0,0,12,24
4155.0,36079.0,7902.0,4,16,16
30644.0,16655.0,3213.0,7,10,14
80544.0,28057.0,957.0,10,10,12
79217.0,31697.0,13984.0,8,12,20
2971.0,45856.0,10442.0,2,17,17
9216.0,35547.0,9789.0,5,13,17
2866.0,35525.0,15345.0,2,13,20
33487.0,71056.0,3833.0,7,19,0
2075.0,67226.0,12888.0,1,19,19
2304.0,37662.0,21009.0,3,13,24
19582.0,56787.0,3374.0,6,18,0
2028.0,48041.0,9570.0,1,15,18
10069.0,7420.0,13735.0,5,9,20
9820.0,71170.0,14847.0,4,21,18
5576.0,70907.0,14653.0,3,18,18
76222.0,53935.0,18104.0,10,14,24
1832.0,17593.0,4974.0,1,11,15
68989.0,70417.0,20999.0,9,18,23
1694.0,49929.0,21238.0,0,15,24
1992.0,68157.0,21507.0,2,19,24
1796.0,70008.0,21271.0,1,21,24
30500.0,42134.0,14114.0,7,13,19
25463.0,26390.0,13374.0,5,11,19
5850.0,69000.0,19436.0,3,19,22
51581.0,68361.0,18588.0,8,16,20
69639.0,69051.0,5797.0,9,17,14
2948.0,28138.0,19729.0,2,12,23
19620.0,10347.0,18703.0,6,0,21
72996.0,22557.0,10059.0,9,11,18
71740.0,28945.0,10164.0,8,13,17
74121.0,28483.0,10342.0,9,11,17
1985.0,9006.0,4209.0,1,11,15
55154.0,30837.0,1448.0,8,14,12
52677.0,34970.0,19742.0,7,13,24
79633.0,29635.0,8945.0,10,10,18
77670.0,38478.0,2174.0,9,15,13
2115.0,65934.0,8422.0,1,19,17
73363.0,27852.0,5613.0,9,10,16
61250.0,26160.0,10579.0,7,10,19
6029.0,48802.0,18427.0,3,17,21
5841.0,53791.0,3501.0,4,18,12
19853.0,59879.0,16175.0,6,17,20
15566.0,55593.0,3242.0,4,17,0
73026.0,47790.0,4446.0,10,14,16
67351.0,53172.0,2745.0,10,18,12
28395.0,44608.0,20735.0,5,13,24
3230.0,35280.0,5314.0,2,15,15
10345.0,23331.0,20109.0,5,11,24
10508.0,56643.0,10392.0,5,18,17
9941.0,35261.0,2803.0,4,13,13
69745.0,48712.0,3659.0,9,14,15
44259.0,16777.0,19656.0,6,0,24
69321.0,79529.0,7251.0,9,21,15
29481.0,43327.0,19387.0,5,13,22
1920.0,65421.0,4041.0,0,19,12
67482.0,50197.0,2486.0,10,15,12
6210.0,25146.0,1908.0,3,12,13
2798.0,49437.0,19903.0,2,17,22
1806.0,9076.0,3011.0,0,10,14
5786.0,68765.0,8318.0,4,20,17
1660.0,67551.0,8416.0,0,18,16
1955.0,69811.0,16551.0,2,21,20
34112.0,74889.0,11430.0,7,19,17
77824.0,40036.0,12969.0,10,12,20
26427.0,55109.0,15793.0,5,17,19
26611.0,61400.0,21778.0,5,18,24
26742.0,61615.0,21064.0,6,17,21
2022.0,52568.0,5527.0,1,16,14
19826.0,32044.0,19758.0,6,12,23
1804.0,23424.0,2431.0,0,13,13
72312.0,45611.0,6736.0,9,15,17
1917.0,70688.0,21151.0,1,21,23
1820.0,53214.0,21021.0,0,15,23
5719.0,53181.0,16115.0,4,16,19
31176.0,58938.0,19876.0,7,16,24
30193.0,13195.0,18295.0,6,0,24
69308.0,54923.0,19387.0,9,16,22
15572.0,27558.0,4033.0,4,12,14
67766.0,79012.0,8716.0,9,20,17
1934.0,14672.0,3630.0,0,11,14
2049.0,28838.0,18966.0,2,15,22
19401.0,36030.0,18609.0,6,15,20
20019.0,53318.0,19190.0,6,17,20
68177.0,78610.0,19655.0,9,21,23
5503.0,7792.0,677.0,3,10,0
71607.0,24533.0,778.0,9,11,12
16109.0,51968.0,12170.0,4,17,19
78035.0,31886.0,3090.0,10,11,14
1924.0,39327.0,20364.0,0,16,23
1904.0,19071.0,18185.0,1,11,20
1796.0,70998.0,20705.0,1,21,24
72494.0,38933.0,3854.0,9,12,14
72940.0,44700.0,4399.0,9,15,15
1942.0,27834.0,2276.0,1,15,12
70111.0,44154.0,1910.0,9,15,0
70534.0,76327.0,4504.0,8,19,14
73256.0,50719.0,12826.0,10,14,20
78937.0,23135.0,3252.0,10,9,15
2117.0,67278.0,3972.0,1,21,0
67752.0,62929.0,3015.0,10,19,12
65766.0,62342.0,3025.0,9,21,12
3111.0,2102.0,992.0,2,9,14
9688.0,36245.0,2245.0,5,16,0
72717.0,35663.0,10642.0,9,11,19
6203.0,65889.0,9353.0,3,19,16
33003.0,33398.0,14248.0,7,12,20
26082.0,19045.0,12286.0,5,10,18
2903.0,64828.0,5994.0,2,19,14
9207.0,64397.0,4450.0,5,17,13
5685.0,7920.0,19061.0,3,9,23
33220.0,21648.0,19732.0,7,13,24
2988.0,4451.0,9925.0,2,9,18
2936.0,12419.0,13203.0,3,13,20
5094.0,8206.0,1353.0,4,10,13
79252.0,25327.0,15948.0,10,9,22
74024.0,57933.0,11404.0,8,17,18
3134.0,54151.0,8488.0,2,18,16
9286.0,4635.0,2755.0,5,9,14
2121.0,64892.0,8419.0,1,19,17
9189.0,51426.0,10100.0,5,15,18
5962.0,51893.0,15778.0,3,14,20
45984.0,74929.0,4663.0,8,20,13
35981.0,77261.0,20737.0,6,19,22
1809.0,44867.0,20495.0,0,14,24
78294.0,35273.0,14844.0,10,11,20
65972.0,55545.0,13685.0,9,18,20
43984.0,75950.0,19187.0,6,19,22
27950.0,50401.0,18702.0,5,14,23
3214.0,10203.0,4263.0,2,10,15
47069.0,55036.0,2955.0,8,17,0
15252.0,13652.0,5959.0,4,10,17
5862.0,54925.0,8357.0,3,18,17
52429.0,74688.0,9200.0,8,19,17
3157.0,70306.0,21191.0,2,21,23
3129.0,23289.0,3947.0,2,12,14
3055.0,19866.0,10835.0,3,11,19
52980.0,79926.0,21519.0,8,21,24
79256.0,25300.0,16720.0,10,0,21
3049.0,2270.0,1340.0,2,11,13
2925.0,45646.0,9654.0,2,17,18
5290.0,57857.0,19065.0,4,18,21
19229.0,27557.0,1555.0,6,12,0
55009.0,32505.0,8431.0,8,11,18
1989.0,39544.0,18666.0,1,16,21
5336.0,36294.0,3261.0,4,16,13
19721.0,70657.0,3932.0,6,21,0
1726.0,71246.0,21876.0,0,18,24
30656.0,72127.0,6107.0,7,17,14
5635.0,62150.0,21142.0,3,16,23
1695.0,61305.0,20897.0,0,17,22
9009.0,5286.0,9803.0,5,0,18
2062.0,70878.0,18284.0,1,20,21
30860.0,72731.0,4236.0,7,19,12
56680.0,25877.0,19610.0,8,10,23
1920.0,11457.0,18431.0,1,10,20
1757.0,22201.0,18718.0,1,14,22
70793.0,23390.0,18682.0,9,0,23
72397.0,76148.0,4002.0,9,19,12
3152.0,5389.0,16559.0,2,0,21
2969.0,18997.0,2291.0,2,14,13
9175.0,25518.0,2638.0,5,15,13
19785.0,42295.0,17959.0,6,16,21
69535.0,22230.0,10799.0,9,9,18
3170.0,23729.0,1817.0,2,15,12
1754.0,27725.0,19256.0,0,14,22
19504.0,70658.0,4786.0,6,21,13
19091.0,71547.0,12986.0,5,17,19
2102.0,33385.0,3066.0,1,13,13
2114.0,52793.0,3167.0,1,18,0
1607.0,57107.0,20587.0,0,17,22
1667.0,12916.0,18034.0,1,10,20
4474.0,9256.0,830.0,4,10,0
78678.0,21308.0,884.0,10,0,14
78771.0,21246.0,604.0,9,0,12
1852.0,3185.0,10015.0,0,10,19
31036.0,58712.0,3152.0,7,18,0
1772.0,49154.0,12284.0,0,15,19
9959.0,29397.0,20491.0,5,12,24
1983.0,67035.0,6199.0,1,20,14
65893.0,62463.0,3649.0,10,17,13
1880.0,68000.0,10125.0,1,17,18
1766.0,65845.0,6178.0,0,19,14
19845.0,60959.0,6294.0,6,16,16
32780.0,66731.0,20577.0,7,15,22
32270.0,11844.0,10330.0,6,0,18
1793.0,47708.0,6216.0,0,17,15
2105.0,67952.0,7206.0,2,20,15
32238.0,44391.0,20542.0,7,13,23
2017.0,22169.0,19773.0,1,11,23
34633.0,61562.0,8575.0,7,18,16
69141.0,55310.0,7805.0,9,14,16
78661.0,42264.0,16414.0,10,12,22
79669.0,25226.0,16342.0,10,0,24
1921.0,31899.0,17699.0,0,15,20
19446.0,6876.0,5360.0,6,0,16
2084.0,9973.0,18434.0,1,12,22
69276.0,78785.0,13265.0,9,19,18
60809.0,25002.0,10637.0,7,10,19
2016.0,48036.0,20584.0,1,17,24
1848.0,32616.0,6868.0,0,13,16
19659.0,26027.0,19222.0,6,11,22
69911.0,24525.0,19037.0,9,9,23
27875.0,26899.0,13960.0,5,14,19
5656.0,68151.0,20012.0,3,19,22
2021.0,16379.0,9162.0,1,11,17
33004.0,14010.0,18410.0,7,0,23
68509.0,79371.0,3987.0,9,21,0
56827.0,78419.0,20427.0,7,19,23
67002.0,63943.0,8625.0,10,17,17
1985.0,42657.0,14976.0,1,14,20
46306.0,79767.0,20773.0,8,20,22
15385.0,29929.0,18640.0,4,12,21
33651.0,13987.0,17794.0,7,0,21
55254.0,77726.0,3997.0,8,21,0
37762.0,78550.0,21515.0,6,20,23
3270.0,9276.0,8257.0,2,10,17
3153.0,27513.0,17321.0,2,15,21
9051.0,20250.0,11157.0,5,11,18
10172.0,49611.0,20618.0,5,17,23
9655.0,70324.0,20873.0,4,20,22
30613.0,9680.0,3767.0,7,0,15
1855.0,29218.0,9537.0,0,15,18
2077.0,68569.0,16542.0,2,19,20
2527.0,7391.0,1009.0,3,10,12
12105.0,71033.0,21968.0,5,19,24
12393.0,42934.0,5876.0,5,14,15
34645.0,60650.0,6510.0,7,18,14
5863.0,4445.0,10458.0,3,0,19
48929.0,41560.0,15503.0,8,15,20
69812.0,41410.0,4093.0,9,13,14
69365.0,34783.0,8773.0,8,11,18
3217.0,68135.0,4973.0,2,20,13
9245.0,62472.0,18949.0,5,16,21
57593.0,36719.0,2416.0,8,12,13
57721.0,49529.0,12084.0,8,16,19
43650.0,44122.0,2974.0,6,15,13
3306.0,1612.0,1763.0,2,0,15
69583.0,35065.0,2657.0,9,14,15
14806.0,57643.0,12367.0,4,18,19
55135.0,77313.0,6211.0,8,20,14
3051.0,18877.0,19967.0,2,11,23
55210.0,38268.0,9076.0,8,15,17
67563.0,78677.0,20004.0,9,20,23
60691.0,56781.0,20475.0,7,14,23
64276.0,56145.0,15023.0,8,13,19
3409.0,51538.0,15569.0,2,17,20
2155.0,54813.0,10712.0,1,18,17
2040.0,26345.0,14189.0,1,12,20
19746.0,10386.0,18055.0,6,0,22
5754.0,57817.0,5696.0,3,18,14
5754.0,33885.0,2779.0,3,13,13
3084.0,1230.0,593.0,2,0,12
8898.0,3527.0,3202.0,5,9,16
2895.0,7475.0,16858.0,2,12,21
18829.0,8497.0,5745.0,6,10,16
19889.0,11318.0,14093.0,6,12,20
19743.0,10132.0,16884.0,6,0,21
30986.0,8851.0,313.0,7,9,0
25514.0,9191.0,8092.0,5,10,18
80108.0,23275.0,7204.0,10,9,18
3235.0,3206.0,8262.0,2,11,18
3025.0,3628.0,10235.0,2,0,19
2820.0,69593.0,20895.0,2,20,24
29682.0,76485.0,21369.0,7,17,22
56671.0,52213.0,6056.0,8,14,15
73138.0,55345.0,4888.0,9,14,14
61126.0,66330.0,10588.0,7,18,18
15629.0,46737.0,18448.0,4,14,21
34827.0,77420.0,17970.0,7,21,19
79388.0,23593.0,10574.0,10,0,18
28291.0,74436.0,7370.0,5,21,15
2068.0,56737.0,3561.0,1,16,12
57807.0,36378.0,1926.0,8,12,13
1861.0,25928.0,8314.0,0,14,18
78475.0,37470.0,15395.0,10,11,21
64672.0,34138.0,4941.0,7,13,15
77980.0,36024.0,1237.0,10,14,0
67339.0,64684.0,16027.0,10,20,23
71392.0,47396.0,2851.0,9,14,13
3338.0,71790.0,19409.0,2,21,21
9487.0,6555.0,10876.0,5,9,18
5973.0,67300.0,13665.0,3,19,19
1838.0,18222.0,17233.0,0,11,21
2084.0,27265.0,2005.0,2,15,12
19467.0,69232.0,16650.0,6,19,20
52518.0,31150.0,17597.0,8,11,21
43157.0,74344.0,21911.0,6,19,24
43287.0,43261.0,5530.0,6,13,15
26259.0,61751.0,20232.0,5,18,22
3175.0,51825.0,3228.0,2,16,0
4632.0,19904.0,19930.0,4,11,23
19578.0,11614.0,19550.0,6,9,22
69565.0,24098.0,19413.0,9,10,23
6064.0,3122.0,392.0,3,10,0
9182.0,6319.0,13299.0,5,0,20
19673.0,48315.0,2926.0,6,17,12
5805.0,66135.0,3873.0,3,19,0
5888.0,69606.0,8863.0,3,20,17
69084.0,35602.0,20152.0,9,11,24
1855.0,15356.0,1301.0,0,13,12
2884.0,67547.0,4174.0,3,20,12
53025.0,15922.0,1149.0,8,9,14
15577.0,14662.0,8182.0,4,13,18
20395.0,6983.0,4277.0,6,0,15
20401.0,6473.0,365.0,5,11,0
77999.0,27478.0,4963.0,10,13,17
77019.0,44640.0,19767.0,8,15,23
66840.0,69800.0,21134.0,7,18,21
69780.0,53570.0,16069.0,10,15,21
5629.0,7778.0,19745.0,3,9,23
31605.0,11250.0,672.0,7,12,12
3275.0,4540.0,5823.0,2,10,17
3142.0,18449.0,6856.0,2,14,17
9053.0,18941.0,6752.0,5,12,17
19764.0,48797.0,9819.0,6,17,18
1831.0,53729.0,10822.0,0,18,18
19204.0,71125.0,11285.0,6,20,18
72172.0,70637.0,10677.0,9,16,17
60906.0,31483.0,5054.0,7,11,15
80463.0,25342.0,16688.0,10,0,23
43920.0,24940.0,10847.0,6,13,18
6060.0,15226.0,10402.0,3,12,18
6159.0,72508.0,18642.0,4,21,21
2996.0,56672.0,6710.0,2,16,15
3058.0,57331.0,10529.0,3,15,18
3038.0,60119.0,9072.0,3,18,16
10094.0,61991.0,13129.0,5,17,19
2919.0,2127.0,612.0,2,9,12
2061.0,5565.0,18512.0,1,0,22
2017.0,2747.0,7758.0,1,0,17
51123.0,26097.0,8472.0,8,13,16
27975.0,71887.0,18839.0,5,19,21
5326.0,25458.0,15852.0,3,12,19
5224.0,68923.0,9045.0,3,20,16
34685.0,25553.0,14405.0,7,11,20
2040.0,13991.0,19235.0,1,10,22
2606.0,11630.0,6460.0,3,12,16
18209.0,14823.0,1634.0,6,12,13
2905.0,70072.0,13596.0,2,21,19
2966.0,43880.0,21100.0,3,14,24
1651.0,44670.0,21161.0,0,16,24
1939.0,1460.0,2888.0,2,0,14
1896.0,7346.0,8682.0,1,12,18
75467.0,47096.0,2230.0,10,16,12
43248.0,38992.0,1953.0,6,13,0
3103.0,3464.0,9864.0,2,0,19
1818.0,9769.0,18682.0,0,12,22
68098.0,39677.0,4119.0,9,15,14
5397.0,23798.0,4604.0,3,13,16
2761.0,26525.0,17735.0,2,13,21
2587.0,71430.0,20960.0,2,21,22
8586.0,52072.0,10167.0,5,15,17
2646.0,52263.0,18473.0,2,14,21
4059.0,37223.0,17703.0,4,13,20
3802.0,68852.0,7462.0,3,20,15
